,2MASS/2MASS.H,2MASS/2MASS.J,2MASS/2MASS.Ks,AKARI/FIS.N160,AKARI/FIS.N60,AKARI/FIS.WIDE-L,AKARI/FIS.WIDE-S,AKARI/IRC.L18W,AKARI/IRC.S9W,COBE/DIRBE.100m,COBE/DIRBE.12m,COBE/DIRBE.140m,COBE/DIRBE.1p25m,COBE/DIRBE.240m,COBE/DIRBE.25m,COBE/DIRBE.2p2m,COBE/DIRBE.3p5m,COBE/DIRBE.4p9m,COBE/DIRBE.60m,DENIS/DENIS.I,DENIS/DENIS.J,DENIS/DENIS.Ks,GAIA/GAIA3.G,GAIA/GAIA3.Gbp,GAIA/GAIA3.Grp,GALEX/GALEX.FUV,GALEX/GALEX.NUV,Generic/Cousins.I,Generic/Cousins.R,Generic/Johnson_UBVRIJHKL.B,Generic/Johnson_UBVRIJHKL.H,Generic/Johnson_UBVRIJHKL.I,Generic/Johnson_UBVRIJHKL.J,Generic/Johnson_UBVRIJHKL.K,Generic/Johnson_UBVRIJHKL.LI,Generic/Johnson_UBVRIJHKL.M,Generic/Johnson_UBVRIJHKL.N,Generic/Johnson_UBVRIJHKL.R,Generic/Johnson_UBVRIJHKL.U,Generic/Johnson_UBVRIJHKL.V,HST/WFPC2-WF.F170W,HST/WFPC2-WF.F255W,HST/WFPC2-WF.F336W,HST/WFPC2-WF.F439W,HST/WFPC2-WF.F502N,HST/WFPC2-WF.F555W,HST/WFPC2-WF.F814W,Herschel/PACS.blue,Herschel/PACS.green,Herschel/PACS.red,Hipparcos/Hipparcos.Hp_MvB,IRAS/IRAS.100mu,IRAS/IRAS.12mu,IRAS/IRAS.25mu,IRAS/IRAS.60mu,JCMT/SCUBA2.450GHz,JCMT/SCUBA2.850GHz,MSX/MSX.A,MSX/MSX.B1,MSX/MSX.B2,PAN-STARRS/PS1.g,PAN-STARRS/PS1.i,PAN-STARRS/PS1.r,PAN-STARRS/PS1.y,PAN-STARRS/PS1.z,Paranal/VISTA.H,Paranal/VISTA.J,Paranal/VISTA.Ks,Paranal/VISTA.Y,Paranal/VISTA.Z,SLOAN/SDSS.g,SLOAN/SDSS.i,SLOAN/SDSS.r,SLOAN/SDSS.u,SLOAN/SDSS.z,Skymapper/Skymapper.g,Skymapper/Skymapper.i,Skymapper/Skymapper.r,Skymapper/Skymapper.u,Skymapper/Skymapper.v,Skymapper/Skymapper.z,TYCHO/TYCHO.B_MvB,TYCHO/TYCHO.V_MvB,WISE/WISE.W1,WISE/WISE.W2,WISE/WISE.W3,WISE/WISE.W4
1.37,4.732920600279388e-07,5.569846270905952e-07,3.475672706067487e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.525661664632115e-07,-1.0,-1.0,3.3579841906820173e-07,-1.0,-1.0,-1.0,3.946351483933673e-07,5.558897938180821e-07,3.4835305080621683e-07,2.3509086836493268e-07,1.2358017176282068e-07,3.750829158797558e-07,1.7887284119516295e-09,1.9621609787094427e-09,3.9053541306728585e-07,2.4513522370005676e-07,6.164929699536435e-08,4.7458887610725604e-07,4.498417269001759e-07,5.511561905568364e-07,3.4489041061695425e-07,-1.0,-1.0,-1.0,2.9209317460582416e-07,2.9794832084514048e-08,1.5270658351112487e-07,2.0762406661378604e-09,5.48747765288801e-09,2.395200475216712e-08,5.5095510700722334e-08,1.0005042115826953e-07,1.458058813048125e-07,4.0017541918543995e-07,-1.0,-1.0,-1.0,1.589165245375877e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.156023300600884e-08,3.563272387776891e-07,2.1994132409849183e-07,5.110138916424741e-07,4.575651788978169e-07,4.746829760753976e-07,5.562644666188075e-07,3.4996281616090676e-07,5.329383783901561e-07,4.65862066504928e-07,8.01751373937017e-08,3.517733030434222e-07,2.1641359334840927e-07,3.055419453495974e-08,4.722961715321964e-07,1.1151534361698775e-07,3.7932637688831514e-07,2.148321850031609e-07,2.8443092728362336e-08,3.685582402313109e-08,4.820668973699931e-07,5.065566058636248e-08,1.3357204739320994e-07,-1.0,-1.0,-1.0,-1.0
1.3800000000000001,4.7104516199681574e-07,5.528728154704817e-07,3.4644995256379574e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.48596034730153e-07,-1.0,-1.0,3.3475429306558964e-07,-1.0,-1.0,-1.0,3.883926683208759e-07,5.517388512272134e-07,3.472296433499918e-07,2.3044075292009393e-07,1.2018079817809349e-07,3.690840699681357e-07,1.662577085113602e-09,1.84242910353658e-09,3.842913029875235e-07,2.3984014567778386e-07,5.945288069107883e-08,4.7232191664218597e-07,4.436956390423559e-07,5.469945381789285e-07,3.4377552562972256e-07,-1.0,-1.0,-1.0,2.864696112264129e-07,2.850783459432112e-08,1.4859846358721994e-07,1.945292540079746e-09,5.177349593440631e-09,2.2862747514789448e-08,5.304743655171677e-08,9.690887475862585e-08,1.418754322658735e-07,3.9399952735259296e-07,-1.0,-1.0,-1.0,1.5501337665756984e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.865024169312317e-08,3.501933757073864e-07,2.1489679560008737e-07,5.050988505276538e-07,4.513316895118856e-07,4.7241567193846964e-07,5.522288809538739e-07,3.488293658138096e-07,5.272657719846248e-07,4.596580770915487e-07,7.75221683040561e-08,3.4565995353707884e-07,2.1140023882438955e-07,2.9240519257500996e-08,4.661429402460202e-07,1.0821424690309769e-07,3.7311722361566995e-07,2.0986673843725078e-07,2.719630277866707e-08,3.5342287083314394e-08,4.7596116600550357e-07,4.8738592604395317e-08,1.2983100459451128e-07,-1.0,-1.0,-1.0,-1.0
1.3900000000000001,4.6880898350599487e-07,5.487915934760889e-07,3.453362374190385e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.446548486071629e-07,-1.0,-1.0,3.337134294484176e-07,-1.0,-1.0,-1.0,3.8224972093492756e-07,5.476192116349012e-07,3.461098723048069e-07,2.2589145603252996e-07,1.1687850889094329e-07,3.631848124672864e-07,1.545333080187143e-09,1.7301105394362858e-09,3.781476860393244e-07,2.3466088738162238e-07,5.733539105391346e-08,4.700658517031611e-07,4.3763527521239384e-07,5.428651181663082e-07,3.4266429135969707e-07,-1.0,-1.0,-1.0,2.8095730692836904e-07,2.7276556034693094e-08,1.4460196010885872e-07,1.8229083091730659e-09,4.884869134166994e-09,2.1823097760233005e-08,5.1075643003024664e-08,9.386597255937698e-08,1.3805281216288913e-07,3.8792082887936693e-07,-1.0,-1.0,-1.0,1.5121195605466355e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.583368251433569e-08,3.4416581279179654e-07,2.099689470804046e-07,4.992524263255506e-07,4.451834180100987e-07,4.7015926139974094e-07,5.482226993331649e-07,3.476995984452727e-07,5.216536809768919e-07,4.5353696211079267e-07,7.495778508445631e-08,3.3965357257548243e-07,2.0650373167850546e-07,2.7983419724231223e-08,4.600704941779724e-07,1.0501249109169569e-07,3.6701045922488076e-07,2.050174250272255e-07,2.6004230477551633e-08,3.389093759738574e-08,4.69933335388454e-07,4.689432007207089e-08,1.2619617290656254e-07,-1.0,-1.0,-1.0,-1.0
1.4000000000000001,4.665834731624248e-07,5.447407317135706e-07,3.44226113518653e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.407423939593233e-07,-1.0,-1.0,3.326758179740094e-07,-1.0,-1.0,-1.0,3.7620470677119837e-07,5.435306365256287e-07,3.449937258559029e-07,2.214405721155803e-07,1.1367041777037193e-07,3.573834297002185e-07,1.4363667048398839e-09,1.6247387826874567e-09,3.721029345140924e-07,2.2959488452954024e-07,5.529396869242495e-08,4.6782062861626233e-07,4.3165941522590113e-07,5.387676745623237e-07,3.4155669570086785e-07,-1.0,-1.0,-1.0,2.755540015819455e-07,2.6098578502847765e-08,1.407140116848154e-07,1.708513575813456e-09,4.609024803329577e-09,2.0830792957321643e-08,4.917728351309366e-08,9.091861711869673e-08,1.343350100506942e-07,3.8193776594923444e-07,-1.0,-1.0,-1.0,1.4750946002717258e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.310752409173168e-08,3.382426954832576e-07,2.0515505653769948e-07,4.934738213672171e-07,4.391191953092346e-07,4.6791369181187357e-07,5.442457065719141e-07,3.465735020489447e-07,5.161014583911517e-07,4.474976110797513e-07,7.247900234064363e-08,3.3375227586880437e-07,2.0172133167969518e-07,2.678045522151013e-08,4.540777649281745e-07,1.0190703733489646e-07,3.6100438289251965e-07,2.0028149562077924e-07,2.4864471534175086e-08,3.249921913439015e-08,4.639824046946986e-07,4.5120069616073164e-08,1.2266449733220926e-07,-1.0,-1.0,-1.0,-1.0
1.4100000000000001,4.643685798206565e-07,5.407200025234866e-07,3.43119569246627e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.3685845825867e-07,-1.0,-1.0,3.316414484320016e-07,-1.0,-1.0,-1.0,3.702560522662606e-07,5.394728892209011e-07,3.4388119222704974e-07,2.170857585729403e-07,1.1055372807019655e-07,3.5167823847726653e-07,1.3350928378918897e-09,1.5258772116825667e-09,3.6615544723086454e-07,2.2463963027820836e-07,5.3325858608803996e-08,4.6558619496376805e-07,4.2576685661352413e-07,5.347019534924097e-07,3.4045272658786103e-07,-1.0,-1.0,-1.0,2.702574821466652e-07,2.497158926969136e-08,1.3693164165269624e-07,1.6015731440874706e-09,4.348863542219122e-09,1.988367391630164e-08,4.734961796702891e-08,8.806380825565963e-08,1.3071910055147587e-07,3.7604880613755703e-07,-1.0,-1.0,-1.0,1.4390316708796902e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.04688344487212e-08,3.3242220180375676e-07,2.0045246601987126e-07,4.877622472755693e-07,4.3313786842005896e-07,4.6567891078344585e-07,5.40297689067113e-07,3.4545106465774184e-07,5.106084641828377e-07,4.415389284416198e-07,7.008293622629614e-08,3.2795421253815587e-07,1.970503632587051e-07,2.5629290514814896e-08,4.481636983246265e-07,9.889494124876164e-08,3.5509732225367924e-07,1.956562669424519e-07,2.377472743183706e-08,3.116468040763395e-08,4.581073860426379e-07,4.341317386864738e-08,1.192330118432338e-07,-1.0,-1.0,-1.0,-1.0
1.42,4.621642525816441e-07,5.367291799675771e-07,3.4201659302463714e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.330028305719632e-07,-1.0,-1.0,3.3061031064423985e-07,-1.0,-1.0,-1.0,3.644022093350117e-07,5.35445734864941e-07,3.427722596804197e-07,2.1282473400508912e-07,1.075257295480805e-07,3.460675855371731e-07,1.2409677703712462e-09,1.4331171359296313e-09,3.603036491013986e-07,2.1979267392209872e-07,5.14284063597615e-08,4.633624985829006e-07,4.1995641435879434e-07,5.306677031467588e-07,3.393523719958007e-07,-1.0,-1.0,-1.0,2.6506558166643307e-07,2.389337619389173e-08,1.3325195571362073e-07,1.501588311623711e-09,4.103487304713919e-09,1.8979680061816113e-08,4.559000868996453e-08,8.529863999618485e-08,1.2720224138064134e-07,3.702524419913619e-07,-1.0,-1.0,-1.0,1.4039043450331816e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.791477771570555e-08,3.26702541769219e-07,1.9585858010438325e-07,4.821169248569333e-07,4.272383002250082e-07,4.634548661777006e-07,5.363784347858311e-07,3.443322743437188e-07,5.051740651642186e-07,4.356598333644525e-07,6.77668009567623e-08,3.222575645193802e-07,1.92488213972769e-07,2.4527691282092564e-08,4.4232725423249123e-07,9.5973349930863e-08,3.49287632922404e-07,1.911391199957465e-07,2.273280076876969e-08,2.988497094799284e-08,4.5230730432481037e-07,4.17710674027674e-08,1.158988367588713e-07,-1.0,-1.0,-1.0,-1.0
1.43,4.59970440791552e-07,5.327680398156432e-07,3.409171733119255e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.29175301548556e-07,-1.0,-1.0,3.2958239446467753e-07,-1.0,-1.0,-1.0,3.5864165495505083e-07,5.314489404104929e-07,3.416669165164624e-07,2.0865527647054216e-07,1.0458379568094378e-07,3.4054984699869434e-07,1.153486270757149e-09,1.3460759750151255e-09,3.5454599070243417e-07,2.1505161962235574e-07,4.959905435956677e-08,4.6114948756457887e-07,4.142269206399316e-07,5.266646737631407e-07,3.382556199401711e-07,-1.0,-1.0,-1.0,2.599761782865805e-07,2.286182333640665e-08,1.2967213963348117e-07,1.4080943501862352e-09,3.8720498564706105e-09,1.8116844922418343e-08,4.389591661005056e-08,8.262029761488103e-08,1.2378167094543574e-07,3.6454719061616924e-07,-1.0,-1.0,-1.0,1.3696869590925945e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.544261094608298e-08,3.2108195682403776e-07,1.9137086441456702e-07,4.765370839938603e-07,4.214193692589571e-07,4.612415061113004e-07,5.324877332536248e-07,3.4321711921794063e-07,4.997976349307945e-07,4.2985925954264226e-07,6.552790544358245e-08,3.1666054597755225e-07,1.880323330069669e-07,2.3473519745186696e-08,4.365674063659531e-07,9.313949907341553e-08,3.435736980202612e-07,1.867274985044734e-07,2.1736590804420327e-08,2.865783695535303e-08,4.4658119704169093e-07,4.019128282366366e-08,1.1265917620241969e-07,-1.0,-1.0,-1.0,-1.0
1.44,4.57787094040568e-07,5.288363595325239e-07,3.398212986051786e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.253756634083527e-07,-1.0,-1.0,3.2855768977927413e-07,-1.0,-1.0,-1.0,3.529728907578822e-07,5.274822746047448e-07,3.4056515107377903e-07,2.0457522180015113e-07,1.017253809734177e-07,3.3512342782252346e-07,1.0721788584780756e-09,1.2643955586909736e-09,3.4888094785500636e-07,2.1041412516475042e-07,4.7835338319939227e-08,4.589471102521776e-07,4.085772245755357e-07,5.226926176098676e-07,3.3716245847668045e-07,-1.0,-1.0,-1.0,2.5498719429235154e-07,2.187490676668274e-08,1.2618945700888994e-07,1.3206581617666025e-09,3.6537537619212386e-09,1.7293291826689944e-08,4.226489756542926e-08,8.002605476977942e-08,1.2045470601413496e-07,3.589315932697494e-07,-1.0,-1.0,-1.0,1.3363545900301524e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.304968103885805e-08,3.155587192856628e-07,1.8698684417142964e-07,4.710219635391951e-07,4.1567996949302333e-07,4.590387789530888e-07,5.286253755430299e-07,3.421055874303544e-07,4.944785537884845e-07,4.2413615500108353e-07,6.336365004557381e-08,3.1116140273198877e-07,1.8368022971138165e-07,2.2464730490730427e-08,4.308831421026138e-07,9.039071016887279e-08,3.379539277129083e-07,1.824189073923442e-07,2.0784089202149883e-08,2.748111732084757e-08,4.4092811413766234e-07,3.867144701067802e-08,1.0951131563359244e-07,-1.0,-1.0,-1.0,-1.0
1.45,4.5561416216172225e-07,5.249339182651763e-07,3.387289574384041e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.216037099298648e-07,-1.0,-1.0,3.275361865058929e-07,-1.0,-1.0,-1.0,3.4739444262683573e-07,5.235455079753551e-07,3.3946695172899765e-07,2.0058246196273717e-07,9.894801835612932e-08,3.297867612833321e-07,9.966092708665592e-10,1.1877405398621224e-09,3.43307021210692e-07,2.0587790074604642e-07,4.6134883821695705e-08,4.567553152402923e-07,4.030061919741091e-07,5.187512889689052e-07,3.3607287570112323e-07,-1.0,-1.0,-1.0,2.500965951683546e-07,2.0930690552127264e-08,1.2280124709598028e-07,1.238876097865402e-09,3.4478475479585665e-09,1.650722979648639e-08,4.069459874978756e-08,7.75132707270389e-08,1.1721873945370574e-07,3.5340421496269213e-07,-1.0,-1.0,-1.0,1.3038830330698444e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.073342176424914e-08,3.1013113179906495e-07,1.8270410278010873e-07,4.655708112113829e-07,4.1001901012136883e-07,4.568466333228575e-07,5.247911542621414e-07,3.4099766716966197e-07,4.892162086815971e-07,4.184894819019836e-07,6.127152343240632e-08,3.057584116915787e-07,1.7942947217319304e-07,2.1499366472273338e-08,4.252734623003898e-07,8.772438780498227e-08,3.3242675875452325e-07,1.782109112998666e-07,1.9873375959673777e-08,2.635273981285279e-08,4.35347117839134e-07,3.7209277503645617e-08,1.0645261945433565e-07,-1.0,-1.0,-1.0,-1.0
1.46,4.5345159522971125e-07,5.210604968298536e-07,3.376401383828107e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.178592364383536e-07,-1.0,-1.0,3.2651787459420103e-07,-1.0,-1.0,-1.0,3.419048603015933e-07,5.196384128165943e-07,3.383723068966485e-07,1.966749434804019e-07,9.624931667071469e-08,3.245383084517378e-07,9.263721098251493e-10,1.1157969128211014e-09,3.3782273584467805e-07,2.0144070778812213e-07,4.449540301324598e-08,4.545740513735097e-07,3.9751270508735174e-07,5.148404441191256e-07,3.3498685974924495e-07,-1.0,-1.0,-1.0,2.453023886785122e-07,2.00273229228234e-08,1.1950492270027876e-07,1.1623719305223355e-09,3.2536230338561438e-09,1.5756949628268064e-08,3.918275529127641e-08,7.507938767279824e-08,1.1407123803388987e-07,3.479636440656731e-07,-1.0,-1.0,-1.0,1.2722487800296103e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.849135088881089e-08,3.047975268009037e-07,1.7852028045013924e-07,4.6018288349100166e-07,4.0443541535095596e-07,4.5466501809012003e-07,5.209848635432769e-07,3.398933466631927e-07,4.840099931215765e-07,4.1291821635428673e-07,5.924909955673958e-08,3.0044988030025164e-07,1.7527768582287029e-07,2.0575555185768092e-08,4.197373811168805e-07,8.513801704639648e-08,3.269906540399633e-07,1.741011331376151e-07,1.900261551895586e-08,2.5270717419999968e-08,4.298372824947791e-07,3.580257902822897e-08,1.0348052868590041e-07,-1.0,-1.0,-1.0,-1.0
1.47,4.5129934355972834e-07,5.172158776993817e-07,3.365548300466859e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.141420397940688e-07,-1.0,-1.0,3.2550274402556753e-07,-1.0,-1.0,-1.0,3.365027169892086e-07,5.157607631755911e-07,3.372812050290407e-07,1.9285066589191337e-07,9.362695823856943e-08,3.1937655768600293e-07,8.610906554361195e-10,1.0482706296055455e-09,3.3242664085553616e-07,1.9710035777920563e-07,4.2914691431212014e-08,4.524032677451858e-07,3.920956623671682e-07,5.109598413197035e-07,3.3390439879660586e-07,-1.0,-1.0,-1.0,2.40602623966052e-07,1.9163032603812483e-08,1.1629796812591655e-07,1.0907949644605192e-09,3.070412817593696e-09,1.5040820153889708e-08,3.772718695978282e-08,7.272192810943761e-08,1.1100974029572903e-07,3.42608491923302e-07,-1.0,-1.0,-1.0,1.241428998342939e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.632106739670662e-08,2.995562659932192e-07,1.744330728487149e-07,4.5485744551850183e-07,3.989281241942156e-07,4.524938823728904e-07,5.172062990317243e-07,3.3879261417677655e-07,4.788593071165134e-07,4.074213482256742e-07,5.7294034731128354e-08,2.9523414599239447e-07,1.7122255207364185e-07,1.969150501088494e-08,4.142739258311689e-07,8.262916090002991e-08,3.216441021645164e-07,1.700872526749727e-07,1.8170053047631465e-08,2.423314484473436e-08,4.2439769441786027e-07,3.4449240154843754e-08,1.0059255871502606e-07,-1.0,-1.0,-1.0,-1.0
1.48,4.4915735770629956e-07,5.133998449905344e-07,3.354730210752762e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.104519183805755e-07,-1.0,-1.0,3.244907848129639e-07,-1.0,-1.0,-1.0,3.3118660898151914e-07,5.119123348386928e-07,3.361936346161374e-07,1.8910768026262355e-07,9.107869651045447e-08,3.143000241332826e-07,8.004148346559043e-10,9.848863078469645e-10,3.271173089715938e-07,1.9285471114160043e-07,4.139062493862576e-08,4.5024291369622796e-07,3.867539782263346e-07,5.071092407936535e-07,3.328254810584466e-07,-1.0,-1.0,-1.0,2.3599539067309487e-07,1.8336125307604074e-08,1.1317793718249985e-07,1.0238182804602841e-09,2.897587909345403e-09,1.4357284672618368e-08,3.632579499773138e-08,7.043849233360088e-08,1.0803185448261039e-07,3.3733739247444464e-07,-1.0,-1.0,-1.0,1.2114015107378483e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.422024880388291e-08,2.9440573982648446e-07,1.7044022978615242e-07,4.4959377099314476e-07,3.934960902645912e-07,4.503331755364691e-07,5.134552578745732e-07,3.3769545801461815e-07,4.7376355710141527e-07,4.019978809571083e-07,5.540406480604068e-08,2.9010957565804474e-07,1.6726180699344682e-07,1.8845501710951038e-08,4.088821366680285e-07,8.019545786144725e-08,3.163856169911221e-07,1.6616700516346696e-07,1.737401088438744e-08,2.3238195141221825e-08,4.1902745173062106e-07,3.314723008602508e-08,9.778629710715996e-08,-1.0,-1.0,-1.0,-1.0
1.49,4.470255884621253e-07,5.096121844515049e-07,3.343947001506665e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.067886720931705e-07,-1.0,-1.0,3.234819870008632e-07,-1.0,-1.0,-1.0,3.2595515527883635e-07,5.080929053179263e-07,3.351095841854337e-07,1.8544408773941919e-07,8.860235379417208e-08,3.093072492402326e-07,7.440193340787438e-10,9.253860239364458e-10,3.2189333616379146e-07,1.8870167612528582e-07,3.992115677632759e-08,4.4809293881388516e-07,3.8148658280276335e-07,5.03288404711507e-07,3.317500947895526e-07,-1.0,-1.0,-1.0,2.3147881807940312e-07,1.7544980379896255e-08,1.1014245124800318e-07,9.611371007740332e-10,2.7345555034395306e-09,1.3704857546526807e-08,3.497655906977099e-08,6.8226755993409e-08,1.0513525653196693e-07,3.321490018789038e-07,-1.0,-1.0,-1.0,1.182144775551901e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.218664856200627e-08,2.893443669918434e-07,1.6653955393277733e-07,4.443911420731201e-07,3.8813828157491206e-07,4.481828471922343e-07,5.097315387096286e-07,3.366018665191704e-07,4.6872215586922544e-07,3.966468313798808e-07,5.357700244545749e-08,2.8507456511767626e-07,1.6339324000858344e-07,1.8035905084623892e-08,4.035610666244965e-07,7.783461953965304e-08,3.112137372249282e-07,1.623381799938382e-07,1.6612885141059988e-08,2.228411649165682e-08,4.1372566421070964e-07,3.18945955672804e-08,9.505940148469575e-08,-1.0,-1.0,-1.0,-1.0
1.5,4.4490398685692706e-07,5.058526834494742e-07,3.3331985599166e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.031521023273898e-07,-1.0,-1.0,3.2247634066514075e-07,-1.0,-1.0,-1.0,3.2080699721981906e-07,5.043022538375704e-07,3.3402904230183315e-07,1.81858038149265e-07,8.619581905763136e-08,3.043968002728029e-07,6.916018465376419e-10,8.695281857584088e-10,3.1675334126491916e-07,1.8463920772679842e-07,3.850431472335411e-08,4.459532929305418e-07,3.762924217273167e-07,4.994970971751274e-07,3.306782282841202e-07,-1.0,-1.0,-1.0,2.2705107425986268e-07,1.6788047591797518e-08,1.0718919738609993e-07,9.024672680409456e-10,2.5807568806163197e-09,1.3082120951771085e-08,3.3677534326879784e-08,6.608446772237984e-08,1.0231768812582743e-07,3.2704199815035543e-07,-1.0,-1.0,-1.0,1.1536378676626787e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.021809354913208e-08,2.8437059392237735e-07,1.6272889956647793e-07,4.3924884927683284e-07,3.8285368033856354e-07,4.4604284719643863e-07,5.060349416544073e-07,3.3551182807100934e-07,4.6373452250258465e-07,3.9136722953513837e-07,5.1810734496650563e-08,2.8012753860641023e-07,1.5961469263829675e-07,1.7261145762708916e-08,3.983097812987867e-07,7.554442835774463e-08,3.061270259950624e-07,1.5859861938600765e-07,1.588514245453279e-08,2.13692291152724e-08,4.084914531396141e-07,3.068945791666828e-08,9.240959746827968e-08,-1.0,-1.0,-1.0,-1.0
1.5100000000000002,4.427925041563007e-07,5.021211309582741e-07,3.3224847735365903e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.995420119676034e-07,-1.0,-1.0,3.214738359129739e-07,-1.0,-1.0,-1.0,3.157407981174208e-07,5.005401613208334e-07,3.329519975675255e-07,1.7834772863994225e-07,8.385704580471353e-08,2.995672698450366e-07,6.42881442038373e-10,8.170864796388676e-10,3.1169596559512725e-07,1.8066530663280983e-07,3.713819836226004e-08,4.438239261225198e-07,3.7117045589511013e-07,4.957350842016632e-07,3.29609869875623e-07,-1.0,-1.0,-1.0,2.2271036526028509e-07,1.606384407213559e-08,1.0431592651638783e-07,8.475438297615483e-10,2.435665432897689e-09,1.2487721778604257e-08,3.242684858058814e-08,6.400944684764471e-08,9.957695479846187e-08,3.220150807954329e-07,-1.0,-1.0,-1.0,1.1258604600137746e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.831248164417697e-08,2.794828943032336e-07,1.5900617135018682e-07,4.3416619138534443e-07,3.7764128277341073e-07,4.43913125649013e-07,5.023652682952157e-07,3.3442533108870903e-07,4.588000823063269e-07,3.861581184958456e-07,5.010321945085311e-08,2.752669482674784e-07,1.5592405725956156e-07,1.651972214381784e-08,3.931273587215083e-07,7.332273532696871e-08,3.011240704434927e-07,1.5494621711112748e-07,1.5189316881822664e-08,2.0491922304586514e-08,4.033239511530792e-07,2.95300101685257e-08,8.983467667928976e-08,-1.0,-1.0,-1.0,-1.0
1.52,4.4069109186057483e-07,4.984173175461467e-07,3.3118055302854594e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.959582053756984e-07,-1.0,-1.0,3.2047446288274385e-07,-1.0,-1.0,-1.0,3.1075524290081426e-07,4.968064103766318e-07,3.3187843862186467e-07,1.7491140236163293e-07,8.158405002144054e-08,2.948172754567031e-07,5.975970541981689e-10,7.678488865223569e-10,3.067198725936054e-07,1.7677801818783086e-07,3.5820976445470985e-08,4.417047887088849e-07,3.6611966124025527e-07,4.920021337076374e-07,3.2854500793667837e-07,-1.0,-1.0,-1.0,2.1845493429111962e-07,1.537095137372009e-08,1.0152045163601067e-07,7.961197209509392e-10,2.298784803840007e-09,1.192036867330673e-08,3.122269958318145e-08,6.199958117012861e-08,9.691092409942351e-08,3.1706697045885314e-07,-1.0,-1.0,-1.0,1.0987928057170594e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.646777938236715e-08,2.7467976859045934e-07,1.5536932313856805e-07,4.291424753459535e-07,3.7250009890843825e-07,4.4179363289237534e-07,4.987223216763089e-07,3.333423640287169e-07,4.539182667406993e-07,3.81018554191155e-07,4.8452484991653736e-08,2.7049127365477144e-07,1.5231927590133506e-07,1.581019746283819e-08,3.880128891891586e-07,7.116745789180598e-08,2.962034813208583e-07,1.513789172449186e-07,1.4524006932032363e-08,1.9650651583644386e-08,3.9822230209347905e-07,2.8414514326943363e-08,8.733249480165059e-08,-1.0,-1.0,-1.0,-1.0
